,age,fnlwgt,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,sex,native-country,salary
341,38,23.334479507380866,2.6868589810723695,0.0,40,3,7,0,3,0,3,1,39,1
342,36,18.583804386941047,2.6868589810723695,0.0,40,2,10,0,11,0,3,1,39,1
343,33,17.076923897755652,0.0,0.0,20,3,10,1,5,1,3,1,39,0
344,22,23.272964370962292,0.0,0.0,40,2,14,1,11,1,1,0,39,0
345,43,22.177200500628008,0.0,0.0,42,4,8,1,12,1,3,1,39,0
346,67,13.787388547121267,0.0,0.0,8,0,1,0,0,0,3,1,39,0
347,30,19.74481365662333,0.0,0.0,40,0,7,2,0,1,3,0,39,0
348,56,17.832730840956,0.0,0.0,25,3,7,2,8,1,3,1,20,0
349,31,19.888572243064274,0.0,0.0,25,3,8,1,10,1,3,1,39,0
350,33,18.53260426766326,0.0,0.0,40,3,8,0,4,0,3,1,39,1
351,26,20.939840240847676,0.0,0.0,40,3,10,0,8,0,3,1,39,0
352,33,18.26775719052577,0.0,0.0,40,3,8,0,4,0,3,1,39,1
353,46,23.963312955231235,0.0,0.0,30,2,1,0,14,0,3,1,39,0
354,59,24.696850461235034,0.0,0.0,40,0,8,0,0,0,3,1,39,1
355,38,17.576140127998002,0.0,0.0,40,1,10,0,1,0,3,1,39,1
356,65,20.043607173660465,0.0,0.0,40,3,1,2,8,1,2,1,39,0
357,40,17.60814500920896,0.0,0.0,40,3,7,0,13,0,3,1,39,1
358,42,18.291741472963462,0.0,0.0,35,3,10,0,1,2,3,0,39,0
359,26,18.4996026760834,0.0,0.0,40,4,6,0,3,0,3,1,32,0
360,36,24.28855480677596,0.0,0.0,24,3,0,0,8,2,3,0,39,0
361,62,22.797012123785674,0.0,0.0,40,3,11,0,10,0,3,1,39,1
362,43,20.615071575275127,0.0,0.0,45,3,8,0,14,0,3,1,39,0
363,43,20.44068815674593,0.0,2.2642021283863363,45,3,8,2,4,1,3,1,39,1
364,22,25.311166180909954,0.0,0.0,55,3,10,2,12,1,3,1,39,0
365,28,17.428327656986994,0.0,0.0,40,3,10,0,3,0,3,1,39,0
366,56,20.685252137167033,0.0,0.0,45,4,14,0,12,0,3,1,39,0
367,22,24.538818938177673,0.0,0.0,15,3,7,1,12,1,3,0,39,0
368,57,21.469066525927925,0.0,0.0,45,3,8,2,4,1,3,0,39,1
369,39,26.33599989106508,0.0,0.0,40,3,10,2,12,1,3,0,39,0
370,26,20.764003166779563,0.0,0.0,15,1,14,1,1,1,3,0,39,0
371,17,17.311889503488814,0.0,0.0,10,3,1,1,8,1,3,1,39,0
372,40,20.71166803122394,0.0,0.0,38,2,7,0,7,0,3,1,39,1
373,45,22.507895705708812,0.0,0.0,40,3,10,0,7,0,1,1,39,0
374,44,20.010086117701757,0.0,0.0,40,3,10,1,3,1,1,1,39,0
375,20,24.337660181927777,0.0,0.0,10,2,14,1,1,1,3,0,39,0
376,33,22.74007930083808,0.0,0.0,40,3,10,0,3,2,3,0,39,0
377,23,13.739252243475988,0.0,0.0,40,3,14,1,12,1,3,1,39,0
378,46,16.86576006859158,0.0,0.0,30,4,11,2,4,1,3,1,39,0
379,38,20.39227606272004,0.0,0.0,50,3,10,0,12,0,3,1,39,0
380,54,20.43319038187279,0.0,0.0,40,3,10,2,14,1,3,1,39,0
381,46,21.532124778746113,0.0,2.3677546125044886,45,3,4,2,3,1,3,0,39,0
382,25,24.23549761950008,0.0,0.0,40,3,14,0,3,0,3,1,39,0
383,46,18.157513978748426,0.0,0.0,40,3,14,2,12,1,3,0,39,0
384,36,18.5069823055441,0.0,0.0,40,2,14,0,14,2,3,0,39,0
385,23,25.087127469083157,0.0,0.0,25,3,10,1,8,1,3,0,39,0
386,29,19.13812064154134,0.0,0.0,40,3,10,2,7,1,3,1,39,0
387,44,20.06307597869182,0.0,2.3761818904437293,6,3,14,0,1,2,3,0,39,1
388,19,12.627934496291907,0.0,0.0,16,3,14,1,1,1,3,0,39,0
389,19,21.956104715049392,0.0,0.0,40,3,10,1,8,1,3,0,39,0
390,35,21.659779147119025,0.0,0.0,40,3,10,0,8,2,3,0,39,1
391,27,23.428824739205538,0.0,0.0,50,3,8,1,3,1,3,1,39,0
392,46,22.960963441300958,0.0,0.0,40,4,7,2,3,1,3,1,39,0
393,34,17.697762334272383,2.7024461054414277,0.0,45,2,8,0,4,0,3,1,0,1
394,34,21.04528576225692,0.0,0.0,35,3,10,1,8,1,3,0,39,0
395,44,18.437573404705294,0.0,0.0,40,3,14,0,13,0,3,1,39,0
396,45,17.646758693323836,0.0,0.0,40,3,14,2,6,1,3,0,39,0
397,20,19.249419374957213,0.0,0.0,35,0,10,1,0,1,3,0,39,0
398,25,17.16800989882858,0.0,0.0,55,3,8,0,4,0,3,1,39,1
399,52,19.067326094719345,0.0,0.0,50,3,8,0,4,0,3,1,39,1
400,20,25.3980405205286,0.0,0.0,40,3,14,1,6,1,3,1,39,0
401,28,18.152291601638755,0.0,0.0,40,3,14,1,8,1,3,0,39,0
402,50,23.172939006828738,0.0,0.0,40,2,8,0,11,0,3,1,39,1
403,34,21.84416822427637,0.0,0.0,64,3,7,2,13,1,3,0,39,0
404,28,20.199525558821023,0.0,2.349186357177703,40,3,5,0,6,0,2,1,33,0
405,41,25.833494980188668,0.0,2.323929576704881,65,3,11,0,4,0,3,1,39,1
406,28,18.217601454927358,0.0,0.0,40,3,10,0,1,0,3,1,39,0
407,46,23.732934158621607,0.0,0.0,25,4,10,0,3,0,3,1,39,0
408,28,18.73294073262996,0.0,2.311929867334273,40,0,14,0,0,2,3,0,39,1
409,32,24.573733194996137,0.0,0.0,50,3,14,0,4,0,3,1,39,0
410,41,14.34508408662906,0.0,0.0,24,2,14,2,8,1,1,0,39,0
411,24,22.178483924660764,0.0,0.0,40,3,10,1,6,1,1,0,39,0
412,33,18.553659734973316,0.0,0.0,40,3,14,2,4,1,3,0,39,0
413,46,20.833496126091884,2.9113021834918844,0.0,60,3,9,0,4,0,3,1,39,1
414,31,31.88220949891543,0.0,0.0,40,2,14,0,7,0,3,1,39,0
415,35,17.436727649469116,0.0,0.0,50,3,2,2,3,1,3,1,39,1
416,52,20.898877809082038,0.0,0.0,40,3,3,0,7,0,3,1,26,0
417,30,25.54798970263283,0.0,0.0,19,3,1,1,8,1,3,0,39,0
418,34,22.222261760311145,0.0,0.0,40,2,1,2,7,1,1,1,39,0
419,34,22.14016032295059,0.0,0.0,40,2,10,2,14,1,3,0,39,0
420,20,15.76546205488371,0.0,0.0,30,3,14,0,12,0,3,1,39,0
421,17,20.45381865985486,2.348826769434836,0.0,18,3,1,1,6,1,3,1,39,0
422,32,17.416083459701778,0.0,0.0,40,2,8,0,4,2,3,0,39,1
423,29,20.833910823987885,0.0,0.0,40,3,10,2,5,1,3,1,39,0
424,33,21.864263602715052,0.0,0.0,35,3,0,1,3,1,3,0,39,0
425,25,19.110276906713267,0.0,0.0,60,3,10,0,14,0,3,1,39,0
426,36,22.47586104465772,0.0,2.237920937260557,40,1,11,1,10,1,3,1,39,0
427,23,21.269365228329747,0.0,0.0,72,3,10,1,6,1,3,1,6,0
428,63,21.713483000202583,0.0,0.0,40,3,10,0,4,0,3,1,39,1
429,47,23.1553798137205,0.0,0.0,40,2,11,0,10,0,3,1,39,0
430,80,18.11825679587087,0.0,0.0,24,0,10,2,0,1,3,1,39,0
431,17,21.213753386150845,0.0,0.0,40,0,1,1,0,1,3,1,39,0
432,40,21.255399020815542,2.3485867993763057,0.0,40,4,8,2,10,1,3,0,39,0
433,30,13.123513055831033,0.0,0.0,25,3,7,0,8,2,3,0,39,1
434,27,18.469241580020917,0.0,2.3243211403133897,40,3,14,1,3,1,0,1,30,0
435,33,21.366187416970654,0.0,0.0,50,3,11,0,10,0,3,1,39,1
436,34,23.102096190016496,2.03328611011318,0.0,60,2,10,1,5,1,1,1,39,0
437,34,18.49537613184464,0.0,0.0,40,2,14,1,11,1,3,0,39,0
438,23,16.88485204809875,0.0,0.0,40,3,14,0,1,0,3,1,39,0
439,42,24.149991400202616,0.0,0.0,40,2,14,0,1,2,3,0,39,0
440,29,24.55295115077957,0.0,0.0,40,3,8,1,10,1,3,1,39,0
441,45,14.633607755300783,0.0,0.0,28,3,10,2,1,1,3,0,39,0
442,24,20.907390486112167,0.0,0.0,40,1,10,1,2,1,3,1,39,0
443,44,18.48010484163633,0.0,0.0,40,3,14,0,10,0,3,1,39,1
444,27,25.240196123411472,0.0,0.0,40,3,6,1,3,1,3,1,26,0
445,20,23.368817661394772,0.0,0.0,35,3,14,1,12,1,3,1,39,0
446,44,23.2163735324878,0.0,0.0,40,3,10,2,4,1,1,0,39,0
447,51,15.445667625624072,0.0,0.0,40,3,10,0,3,0,2,1,39,0
448,20,19.565347461934266,0.0,0.0,40,3,10,0,7,0,3,1,39,0
449,17,22.55647698688706,0.0,0.0,5,0,1,1,0,1,3,0,39,0
450,19,21.314585782957547,0.0,0.0,40,3,10,1,7,1,1,0,39,0
451,45,21.076543025026034,0.0,0.0,55,3,14,0,3,0,3,1,39,1
452,60,22.24943532601614,0.0,0.0,40,3,10,0,3,0,3,1,39,1
453,42,21.08324200289334,0.0,0.0,40,3,7,0,4,0,1,1,0,1
454,44,22.01475318470644,0.0,0.0,40,4,10,0,12,2,3,0,39,1
455,40,16.430944125416808,0.0,0.0,40,3,7,0,7,0,0,1,39,1
456,30,20.608362458584764,0.0,0.0,40,3,10,0,4,2,3,0,39,0
457,38,24.345529711219182,0.0,0.0,50,3,14,0,14,0,1,1,39,0
458,23,15.244829261987187,0.0,0.0,60,3,10,0,14,0,3,1,39,0
459,32,18.444868350558025,0.0,0.0,40,0,14,0,0,0,3,1,39,0
460,44,18.48010484163633,0.0,0.0,40,3,7,1,5,1,3,1,39,0
461,54,23.182416036511516,0.0,0.0,40,2,10,0,14,0,1,1,39,0
462,32,19.08256277876912,0.0,0.0,50,3,8,0,10,0,3,1,39,0
463,50,20.970052618553023,0.0,0.0,40,3,3,2,3,1,3,1,39,0
464,24,20.307521791048547,0.0,0.0,20,3,8,1,13,1,3,0,39,0
465,37,18.866920045014822,0.0,0.0,60,3,10,0,1,2,3,0,39,0
466,52,13.735877204506885,0.0,0.0,40,3,10,2,14,1,3,1,39,0
467,38,13.577362986232451,0.0,0.0,40,3,14,0,14,0,3,1,39,0
468,49,20.953821558377705,0.0,2.323929576704881,45,3,11,0,4,0,3,1,39,1
469,30,18.555655692714677,0.0,0.0,16,3,8,0,13,2,3,0,39,1
470,60,21.199178342783856,0.0,0.0,40,3,14,1,10,1,3,1,39,1
471,22,19.339321554069333,0.0,0.0,40,0,14,1,0,1,3,1,39,0
472,35,23.1056842354686,0.0,0.0,40,3,10,1,3,1,3,1,39,0
473,30,23.480904615365763,0.0,0.0,60,3,10,1,14,1,3,1,39,0
474,67,14.908499498738882,0.0,0.0,24,3,7,2,8,1,3,0,39,0
475,46,22.98673546799412,0.0,0.0,40,3,8,1,3,1,3,0,39,0
476,17,21.454449065439555,0.0,0.0,6,3,6,1,8,1,3,1,39,0
477,22,23.0326214179977,0.0,0.0,30,3,14,1,6,1,3,1,39,0
478,27,20.03599645249758,0.0,0.0,40,3,0,1,8,1,3,1,39,0
479,23,21.09179992720355,0.0,0.0,35,3,10,1,8,1,3,0,39,0
480,33,18.283443607027674,0.0,0.0,45,3,7,0,3,0,3,1,32,0
481,43,20.32692742133431,0.0,0.0,20,4,14,0,3,0,3,1,39,0
482,28,16.27157170950227,0.0,0.0,20,2,8,1,10,1,3,1,39,0
483,41,20.976881190077847,0.0,0.0,40,3,10,2,3,1,3,0,39,0
484,52,22.831896583751654,2.03328611011318,0.0,40,0,2,1,0,1,1,1,39,0
485,25,20.87179257273232,0.0,0.0,20,3,14,2,1,1,1,0,39,0
486,63,25.172698263283827,0.0,0.0,35,0,3,0,0,0,3,1,39,0
487,59,23.145042862377572,0.0,0.0,45,2,10,0,14,0,3,1,39,0
488,45,20.136931061656945,0.0,0.0,40,2,8,2,10,1,3,0,39,0
489,38,17.370282022065414,2.9113021834918844,0.0,60,3,8,0,12,0,3,1,39,1
490,40,24.28701927488151,0.0,0.0,35,3,10,1,8,1,3,0,39,0
491,46,24.68610554565888,0.0,0.0,40,1,10,2,1,1,3,1,39,0
492,35,13.397735018271526,0.0,0.0,60,3,7,1,4,1,3,0,39,0
493,34,20.802045234494198,0.0,0.0,25,3,10,2,10,1,3,0,39,0
494,33,20.543301835513226,0.0,0.0,20,3,8,1,3,1,3,1,39,0
495,41,24.202588939331473,0.0,0.0,36,3,10,2,1,1,3,0,39,0
496,20,22.640461122025624,0.0,0.0,40,3,14,1,7,1,3,1,39,0
497,23,25.1973625567364,0.0,0.0,40,3,4,1,8,1,3,1,8,0
498,26,15.92358764957903,0.0,0.0,35,3,14,1,10,1,3,0,39,0
499,72,23.473137905710495,0.0,0.0,20,0,10,0,0,0,3,1,39,0
500,23,23.875774943429047,0.0,0.0,40,2,10,1,5,1,3,1,31,0
501,62,18.37736926130413,0.0,0.0,40,2,10,0,14,0,3,1,39,0
502,52,14.872456542412442,0.0,0.0,40,3,14,0,1,0,3,1,39,0
503,58,20.62565010004705,0.0,0.0,42,3,14,2,8,1,3,0,10,0
504,25,20.627758156369683,0.0,0.0,40,3,8,1,12,1,3,0,39,0
505,24,24.959389152664514,0.0,0.0,40,3,8,1,4,1,1,1,39,0
506,19,22.35193161673796,0.0,0.0,8,3,14,1,11,1,3,1,39,0
507,43,18.29917135013532,0.0,0.0,40,3,14,0,4,0,3,1,39,0
508,47,27.147656455066958,0.0,0.0,40,2,10,2,1,1,1,0,39,0
509,39,17.41575217685572,0.0,0.0,40,3,10,2,8,1,3,0,39,0
510,49,19.410166460290217,0.0,2.232931776051575,42,3,7,2,6,1,3,1,39,0
511,53,22.40090974208956,0.0,0.0,30,0,4,2,0,1,1,0,39,0
512,32,13.875723799979419,0.0,0.0,45,3,7,1,3,1,3,1,39,0
513,34,24.104405713153575,0.0,0.0,50,3,14,0,10,0,3,1,39,1
514,28,20.859987014212457,0.0,0.0,45,3,10,2,3,1,3,1,39,0
515,57,21.71170009652727,0.0,0.0,38,0,7,2,0,1,3,0,39,0
516,25,22.7324218193224,0.0,0.0,20,3,14,1,1,1,2,0,39,0
517,20,21.524106670519178,0.0,0.0,24,0,14,1,0,1,3,1,39,0
518,21,21.25826212504686,0.0,0.0,35,0,14,1,0,1,3,0,39,0
519,34,18.133118196211463,0.0,0.0,50,3,8,0,10,0,3,1,39,1
520,38,17.744705638735027,2.9113021834918844,0.0,80,3,8,0,4,0,3,1,39,1
521,50,21.0471093555752,2.7024461054414277,0.0,50,3,10,0,4,0,3,1,39,1
522,24,22.323558151504564,0.0,0.0,50,2,14,2,6,1,1,1,39,0
523,37,20.768190780654045,0.0,0.0,45,2,14,0,13,0,3,1,39,1
524,44,20.537474561666354,0.0,0.0,58,3,14,2,7,1,3,1,39,1
525,28,17.115398133366174,0.0,0.0,40,3,14,0,12,2,3,0,39,0
526,42,21.68615393937455,0.0,0.0,40,3,8,0,4,0,3,1,39,1
527,74,17.74636093054478,0.0,0.0,9,3,14,2,1,1,3,0,39,0
528,38,20.8885994738894,0.0,0.0,50,4,10,0,3,0,3,1,39,0
529,44,21.21822996362776,0.0,0.0,40,4,11,0,10,0,3,1,39,0
530,44,18.184182206513118,0.0,0.0,46,3,1,2,7,1,2,0,33,0
531,26,18.15580153567937,0.0,0.0,40,3,10,1,7,1,3,1,39,0
532,36,21.07307092249552,0.0,0.0,40,3,10,0,8,0,1,1,39,0
533,41,17.859605689304747,0.0,0.0,50,3,7,0,4,2,3,0,39,1
534,67,21.936403013915655,3.0061809281764957,0.0,48,3,13,0,10,0,3,1,39,1
535,39,21.352025246904862,0.0,0.0,50,2,2,0,13,0,3,1,39,0
536,57,20.90380602807738,0.0,0.0,30,3,3,2,9,1,1,0,39,0
537,29,17.886141309892437,0.0,0.0,40,3,7,2,3,1,3,1,39,0
538,31,14.27229155832382,0.0,0.0,45,3,8,1,5,1,3,0,39,0
539,34,20.87871797735503,0.0,0.0,40,0,10,1,0,1,1,0,39,0
540,44,21.420318249049114,0.0,0.0,40,3,14,0,14,0,3,1,39,0
541,29,19.130448055270094,0.0,0.0,40,3,9,1,10,1,3,1,39,0
542,30,22.08513099954295,0.0,0.0,40,3,14,1,6,1,3,0,39,0
543,27,20.1196102202051,0.0,0.0,40,3,10,1,14,1,3,1,39,0
544,27,21.19673749397718,0.0,0.0,50,3,14,0,12,0,3,1,39,0
545,32,17.033384130137208,0.0,0.0,45,3,10,1,6,1,3,0,39,0
546,58,15.07623171595736,0.0,0.0,8,3,0,0,8,2,3,0,39,0
547,35,21.978155879699028,0.0,0.0,40,2,14,0,11,0,3,1,39,0
548,21,22.570361987183144,0.0,0.0,36,3,10,1,6,1,3,1,39,0
549,28,20.73450650377948,0.0,0.0,40,3,14,1,3,1,3,1,39,0
550,46,22.26444604668838,0.0,0.0,50,4,14,2,4,1,3,1,39,0
551,36,12.824896180851969,0.0,0.0,40,4,10,2,8,1,3,0,39,0
552,72,21.28727034480372,0.0,0.0,40,3,1,2,1,1,3,0,39,0
553,35,21.88337340087919,0.0,0.0,40,3,10,0,7,2,1,0,39,0
554,33,23.77596228210796,0.0,0.0,40,1,7,2,3,1,1,0,39,1
555,69,19.211382763635193,0.0,0.0,40,3,1,1,7,1,3,0,39,0
556,35,15.28447146639953,0.0,0.0,40,3,10,0,7,0,3,1,39,0
557,31,23.84096454355536,0.0,0.0,20,3,10,2,1,1,3,0,0,0
558,34,19.623600707983208,0.0,0.0,32,3,10,0,13,2,3,0,39,0
559,30,19.759865936398338,0.0,0.0,40,3,1,0,8,0,3,1,26,0
560,28,18.377087294476322,0.0,0.0,55,3,8,1,14,1,3,1,39,0
561,54,21.481989972878832,0.0,0.0,35,3,8,0,12,0,3,1,39,1
562,47,22.668478181969665,0.0,0.0,50,3,14,0,10,0,3,1,39,1
563,24,16.963397118363137,0.0,0.0,40,3,10,1,6,1,1,0,39,0
564,52,24.045030083011156,0.0,0.0,60,4,8,0,10,0,3,1,39,1
565,20,12.858423138170766,0.0,0.0,48,3,10,1,6,1,2,1,39,0
566,43,20.834878356120633,2.577044792151545,0.0,45,3,11,0,4,0,3,1,39,0
567,45,25.661887291013258,0.0,0.0,40,3,5,2,8,1,3,0,26,0
568,29,18.238982635678017,0.0,0.0,35,4,10,2,3,1,3,1,39,0
569,47,17.198461721529437,0.0,0.0,42,3,11,2,4,1,3,1,39,0
570,24,24.398235316165653,0.0,0.0,40,3,10,1,3,1,3,1,39,0
571,51,17.577843494414754,0.0,0.0,40,3,10,0,10,0,3,1,39,0
572,17,22.196039868194283,0.0,0.0,12,3,1,1,12,1,3,1,39,0
573,37,12.242410543729955,0.0,2.323929576704881,40,3,7,0,3,0,3,1,39,1
574,27,19.942124264241688,0.0,0.0,70,3,9,1,10,1,3,0,39,0
575,29,24.32580682032711,0.0,0.0,40,3,8,0,4,2,3,1,39,1
576,18,20.170677727009952,0.0,0.0,25,0,2,1,0,1,3,1,39,0
577,36,13.020094462615251,0.0,0.0,35,4,7,2,12,1,3,0,39,0
578,58,23.07756353103002,0.0,0.0,40,2,8,1,10,1,3,0,39,0
579,26,17.1568332216861,0.0,0.0,45,4,14,0,3,0,3,1,39,0
580,65,21.03371635960172,0.0,0.0,30,0,14,0,0,0,3,1,39,1
581,57,16.259022750993427,0.0,0.0,40,3,10,0,12,0,3,1,39,1
582,59,21.139834544015265,0.0,0.0,40,3,10,0,3,0,3,1,39,0
583,27,20.64496874813709,0.0,0.0,40,3,10,0,7,0,3,1,39,0
584,31,24.164019122957583,0.0,0.0,40,4,8,1,13,1,3,1,39,0
585,21,21.08761557751146,0.0,0.0,24,3,14,1,12,1,3,0,39,0
586,29,13.6081223004914,0.0,0.0,60,3,14,1,1,1,3,1,39,0
587,18,19.898098853672703,0.0,0.0,40,3,1,1,8,1,3,1,39,0
588,52,12.676935675734864,0.0,2.311929867334273,47,3,0,0,3,0,3,1,39,1
589,57,17.955770027323155,0.0,0.0,80,3,8,2,10,1,3,1,39,0
590,42,19.252573093183557,0.0,0.0,40,0,10,0,0,0,3,1,39,0
591,55,18.006940429282615,0.0,0.0,40,0,10,0,0,2,0,0,39,0
592,60,14.084508699689849,0.0,0.0,48,3,5,1,14,1,3,1,39,1
593,31,20.25709383739801,2.7024461054414277,0.0,40,3,8,0,10,0,3,1,2,1
594,23,18.525766406696,0.0,0.0,40,3,8,1,1,1,3,0,39,0
595,27,22.734613500150193,0.0,0.0,40,3,10,1,12,1,3,1,39,0
596,23,17.756015023112617,0.0,0.0,25,0,14,1,0,1,2,0,39,0
597,42,21.514247155150088,0.0,2.3139646691309244,50,4,13,0,10,0,3,1,39,1
598,25,21.158202214834954,2.3485867993763057,0.0,40,3,14,1,13,1,3,1,39,0
599,49,19.21973358744749,0.0,0.0,45,3,8,1,10,1,3,0,39,0
600,32,22.129579443918995,0.0,0.0,40,3,8,1,13,1,3,1,39,0
601,19,21.58412487467399,0.0,0.0,28,3,14,1,1,1,3,1,39,0
602,60,15.04901845446829,0.0,0.0,40,3,5,2,8,1,3,0,39,0
603,42,20.47278249719513,0.0,0.0,40,2,6,0,8,0,3,1,39,0
604,35,20.99792108209179,0.0,0.0,40,4,7,1,5,1,3,1,39,0
605,48,14.614022744155431,0.0,0.0,37,3,10,1,1,1,1,0,39,0
606,51,25.30615412504461,0.0,0.0,40,3,11,0,3,0,3,1,39,1
607,29,20.66941617946118,0.0,0.0,40,3,10,1,3,1,2,1,39,0
608,36,24.143314774696268,0.0,0.0,40,2,10,2,4,1,1,1,39,0
609,17,20.29521169746953,0.0,0.0,21,3,0,1,8,1,3,0,39,0
610,52,21.169937737049946,2.667969105544465,0.0,60,3,11,2,10,1,3,0,39,0
611,24,22.306008984482343,0.0,0.0,40,3,10,1,3,1,3,1,39,0
612,24,22.358644675326197,0.0,0.0,50,3,10,0,6,0,3,1,39,0
613,26,21.35893025834327,2.1672895649572896,0.0,40,2,8,1,10,1,3,1,39,0
614,27,18.206675458191462,0.0,0.0,20,3,8,1,8,1,3,0,39,0
615,39,21.351280440320174,0.0,0.0,60,3,10,1,6,1,3,1,39,0
616,30,24.64702670605325,0.0,0.0,45,3,10,0,14,0,1,1,39,0
617,50,18.379664793919165,0.0,0.0,32,4,10,0,4,0,3,1,39,0
618,52,15.031235631349565,0.0,0.0,55,3,8,0,12,0,3,1,39,0
619,46,17.888019718533727,2.9113021834918844,0.0,45,3,13,0,10,0,3,1,39,1
620,23,20.891232172656498,0.0,0.0,20,3,8,1,12,1,3,0,39,0
621,45,26.0773735473622,0.0,0.0,20,3,1,2,8,1,1,0,39,0
622,65,18.184681116340137,0.0,0.0,24,3,6,2,9,1,1,0,39,0
623,29,13.617141231473619,0.0,0.0,55,3,7,0,14,0,3,1,39,0
624,47,22.175756382200447,0.0,0.0,40,3,6,2,6,1,3,1,8,0
625,30,18.77236690883616,0.0,0.0,60,3,10,1,5,1,1,1,39,0
626,34,19.797379101816713,0.0,0.0,45,3,10,0,12,0,3,1,39,1
627,38,22.74331013836293,0.0,0.0,64,4,10,0,12,0,3,1,39,0
628,33,21.290535100728476,0.0,0.0,40,3,14,0,4,0,3,1,39,1
629,49,22.754649678884235,0.0,0.0,26,3,8,0,12,0,3,1,39,1
630,47,20.155642462519417,0.0,0.0,40,4,14,1,8,1,1,0,39,0
631,49,18.629560205638423,0.0,0.0,40,2,0,2,8,1,1,0,39,0
632,43,19.82182051593536,2.9113021834918844,0.0,60,3,14,0,3,0,3,1,39,1
633,30,17.942843910224195,0.0,0.0,40,3,8,0,1,2,1,0,39,1
634,58,13.747919512829311,0.0,0.0,60,4,10,0,3,0,3,1,39,0
635,19,22.637272245702874,0.0,0.0,14,3,10,1,8,1,3,0,39,0
636,21,21.807909185441325,0.0,0.0,40,3,8,1,6,1,3,1,39,0
637,33,20.473452560609292,2.9113021834918844,0.0,60,3,8,0,4,0,3,1,39,1
638,47,22.319084796408763,0.0,0.0,50,3,4,0,14,0,3,1,5,0
639,52,23.194666736221656,0.0,0.0,60,4,9,0,10,0,3,1,39,1
640,26,16.584713510303704,0.0,0.0,55,3,10,2,3,1,3,1,39,0
641,60,21.130963935176325,0.0,0.0,40,3,10,0,3,0,3,1,39,0
642,21,20.030181611515232,0.0,0.0,40,3,14,1,6,1,3,1,39,0
643,36,20.838387984138812,2.586334373360869,0.0,50,3,14,0,12,0,3,1,39,1
644,31,15.37283091142835,0.0,0.0,45,3,14,0,3,0,3,1,39,0
645,50,21.022666009190498,0.0,0.0,40,3,9,2,10,1,3,1,39,1
646,31,25.18143921452508,0.0,0.0,40,2,10,2,1,1,3,0,39,0
647,71,16.72663358022247,0.0,0.0,15,3,10,0,3,0,3,1,39,0
648,58,19.95645172241969,0.0,0.0,50,0,10,0,0,0,3,1,39,0
649,30,20.290365179425486,0.0,0.0,40,2,8,0,13,0,3,1,39,1
650,20,19.02321154907524,0.0,0.0,20,3,14,1,8,1,3,1,39,0
651,24,27.31476722402653,2.520183689965497,0.0,50,3,10,1,4,1,3,1,39,0
652,35,23.25525327084006,0.0,0.0,40,3,9,0,10,0,0,1,36,1
653,38,19.472427202184026,0.0,0.0,45,2,14,2,4,1,3,0,39,0
654,27,23.172697913786706,0.0,0.0,32,3,10,1,7,1,3,0,39,0
655,29,16.357469672469307,0.0,0.0,40,2,14,1,1,1,0,0,30,0
656,70,20.226075279191235,2.179780048716617,0.0,15,0,6,2,0,1,3,0,39,0
657,34,18.075230072044885,0.0,0.0,45,3,10,0,3,0,3,1,39,0
658,44,21.63982362083373,0.0,0.0,35,3,5,0,3,0,3,1,39,0
659,43,20.439195117478494,0.0,0.0,40,3,10,0,7,0,3,1,39,1
660,44,24.06137800454638,0.0,0.0,40,4,2,0,6,0,1,1,39,1
661,35,22.609030712323207,0.0,0.0,60,3,11,1,12,1,3,1,39,0
662,27,18.28973957369417,0.0,0.0,40,3,14,1,10,1,3,1,39,0
663,43,20.996732851712633,0.0,0.0,38,2,11,1,10,1,3,1,39,0
664,20,16.87778464571806,0.0,0.0,25,3,14,1,12,1,3,0,39,0
665,42,24.168713217404882,2.7368121251099207,0.0,40,3,7,2,10,1,3,0,39,1
666,27,22.346399988270637,2.469121227899877,0.0,40,2,14,0,14,0,3,1,39,0
667,42,22.293722440641297,0.0,0.0,40,3,10,0,3,0,1,1,39,1
668,20,18.404939270978232,0.0,2.2943904307627263,40,0,1,2,0,1,0,0,35,0
669,24,20.369212266548274,0.0,2.288396146719403,40,3,6,1,7,1,3,1,39,0
670,48,18.230488703499223,0.0,0.0,40,1,14,2,4,1,3,1,39,0
671,17,16.821973659245323,0.0,0.0,20,0,1,1,0,1,3,0,39,0
672,17,24.641564871785448,0.0,0.0,10,4,1,1,5,1,3,1,39,0
673,33,20.67040699360122,0.0,0.0,40,3,8,0,4,0,3,1,39,1
674,50,21.64307939880007,0.0,0.0,50,3,10,0,12,0,3,1,39,1
675,22,22.15245104399408,2.3954426193043536,0.0,40,3,10,1,12,1,3,0,39,0
676,17,17.902764318207502,0.0,0.0,16,3,2,1,8,1,3,1,39,0
677,32,21.809981875934835,0.0,0.0,40,3,14,0,1,0,3,1,26,0
678,31,18.82017790974533,0.0,0.0,45,3,10,1,3,1,3,1,39,0
679,58,21.25292540846898,0.0,0.0,50,4,10,2,4,1,3,1,39,0
680,29,17.428327656986994,0.0,0.0,48,2,10,1,11,1,3,1,39,0
681,37,20.03556129211027,0.0,0.0,40,3,7,0,3,0,3,1,32,1
682,34,20.8859383397454,0.0,0.0,40,4,10,0,3,0,3,1,39,1
683,23,25.6198144582965,0.0,0.0,40,2,14,2,4,1,1,1,39,0
